repo,reponame,commit_hash
sockheadrps/AIODesa,AIODesa,b9e65d27b853d0aa9671dc421cfe472f7ff094dc
ZYM-PKU/UDiffText,UDiffText,9c9d0ab5b468d7260fc61b8b532d2d5ef57339c7
kkchara/get-beastsaber-score,get-beastsaber-score,c8de4824e529f2d8ba55e5c7753ae77e93fb5a40
zhenqincn/FedKSeed,FedKSeed,ebf82169ecbdd3c080e7e2087c10d668b49a948b
maagic6/SDIMV,SDIMV,cbb7e4c958ee84bc291ed270240e7b8b8a0035b1
namedgraph/oxijen,oxijen,ba4a19762fe1318b59fd15356ee14f813b8f3563
cswry/SeeSR,SeeSR,26bd77827727cbc1c18b3eb47c4d8650921b3d6d
GXNU-ZhongLab/ODTrack,ODTrack,88c0a8e4b50faa8fe4e087f1f4b634dc78b6911d
answerlink/IntelliQ,IntelliQ,d6b920b51fd8e8d76fa1d4fcfda41e9106286b3b
Noubissie237/myShop,myShop,38d919c655079ce6b92e63a1dd85f22ddf0c58ed
alvinliu0/HumanGaussian,HumanGaussian,84ef6918c04cea4374cb75d394e9bf58f2f5ca4e
neu-vi/OmniControl,OmniControl,76336a6e78f074f3ba7059643414b91a1eced9f2
chaoren2357/gsplatstudio,gsplatstudio,ed8532438ff1a1c7676b38f32b3dcca7c980b8bc
AILab-CVC/UniRepLKNet,UniRepLKNet,4a9b0aacad82e2eb1cc566bf28b77a830feb8951
AdaCheng/EgoThink,EgoThink,5aad67bdb98378792373cdbb6543902297336aba
aurelio-labs/semantic-router,semantic-router,a91a54ddde77ef671daef87401b43a01e37a3bfd
Yingyue-L/Mamba-LLaVA,Mamba-LLaVA,7f514c11a3490d88fe8f0abee7bbdf1a4072b450
alexeichhorn/typegpt,typegpt,c1313215248491c4315435a8066b69e259f2d1b9
Kevin-thu/DiffMorpher,DiffMorpher,111627b4188fc9726b85c24647e3826cca0b448f
pcingola/llms_from_dummies,llms_from_dummies,4bd9dd74c716c654d80563100323ba35fc8dc815
ubertidavide/fastbots,fastbots,cd747e89cdfe9539c5b5597d40a36961cf29b7db
audiodude/rainfall,rainfall,433080e309e876ec1cac43c5d7d6cbaa4fe38c74
Dank-del/stats-bot,stats-bot,414c05cd833c9b10cabc016c75ccca898136f0ee
ingra14m/Tensor4D-DNeRF,Tensor4D-DNeRF,eae93ce7ad34c779677647ee04d55b6511030659
Dong142857/Live3DPortrait,Live3DPortrait,46e1719d0caa605aab526fd3ab2d63196c6860c0
RhetTbull/clirunner,clirunner,4ca69852681aa68e77dab54277c62e36ce7f537e
OthersideAI/self-operating-computer,self-operating-computer,de256f55edf577990739cee55aa142627016ba15
sinoyou/nelf-pro,nelf-pro,4b688b334c55dbfd79cb2bf84a3c96dae0790f61
Agricultural-Robotics-Bonn/pagnerf,pagnerf,e77deca8a14a256478ed7c6c0fe349a5bb0575df
the-siesta-group/edfio,edfio,4d9327573d88e1373d98851bb24d11a2b13cf35e
oracle/guardian-ai,guardian-ai,55c104e616ece31b301744421ec99614a65d1397
VitorCarvalho67/Barium,Barium,536b196248b98a8deb2911ace8c191fae5a6e0b0
NevermindNilas/TheAnimeScripter,TheAnimeScripter,c73ffb375afcbb3edf898753ef6679a133bd2948
Fraunhofer-SCAI/llamol,llamol,f6d98e6fee5bf26aa7777cdbb3a55d518d13eeaf
Significant-Gravitas/autostandup,autostandup,ff195d05521242521527d99d90b37ec3688342d3
colour-science/colour-visuals,colour-visuals,452c0504be41cce165497fade7b81cf476968ce5
xmu-xiaoma666/X-Dreamer,X-Dreamer,0b62f026082d7c25430ec1126913e502ad7aeec8
wadiuvatzy/SAM-G,SAM-G,8164c2dfa447f19ebb1835ed9a8801556ad812b9
m4rkw/monzo-utils,monzo-utils,f4dfb9dc56a565bda8b45f16f0da291aa74d443c
eonu/feud,feud,c531c526d1317110c3639d5faf3c24bfc528df99
JiNanPiWang/apple_health_export_gpx_add_heartrate,apple_health_export_gpx_add_heartrate,66309d68d08bb5f04ddf0a8467821d39e312d898
dmamakas2000/ipo,ipo,c77f8931429be4fe4234f5f0ea2145b1ce94c1bd
coinkite/BBQr,BBQr,2e26d1d3c9d7e61c353689f82121ed0b38f46ea4
navervision/lincir,lincir,d95726469a2ab849e4fe7f51aced922b0c71ee8b
zetaalphavector/RAGElo,RAGElo,ba8debef3db5f5d253a1693e736639570245d714
natto-maki/ComfyUI-NegiTools,ComfyUI-NegiTools,fdab3c847d970f8ffa72322658785c4ada7d7576
WestlakeIntelligentRobotics/ConsensusLLM-code,ConsensusLLM-code,a1012fd2a54b0de17e8d4febce3fd59b148fdbd8
avilliai/Bert_Vits2_Sever,Bert_Vits2_Sever,efbe1323045f82dc2e37c46ce0f5a88f4f994c91
vlc-robot/polarnet,polarnet,882b7ef5b82ee4c7779cdd0020f58e919e0f8bce
ENDEVSOLS/Long-Trainer,Long-Trainer,de7ea805b24d0c24bb9be0423ca7b5539c9d2ade
BLazzeD21/py-aiogram-template-bot,py-aiogram-template-bot,23bfaa7e665dccc6233630274a3bbdc9ab3f0778
JHectorZ/flask-core,flask-core,1b8592d8256e2aeb733f454a379d74517be9aaf0
Shou-Hsu/Report.ai,Report.ai,cafc251801b7aec97a2ac7fff6667d095026edce
JiePKU/MoLE,MoLE,6fe32fafab8635acda3ed5359db11f24af0a33a1
jpcadena/fastapi-boilerplate,fastapi-boilerplate,e2edc5948864aac197cf79e955e5d6908973874c
gerlaxrex/parrot,parrot,4e54aa1619903126fd962486051d8f887c098065
ByungKwanLee/Full-Segment-Anything,Full-Segment-Anything,1f31e00e833ca8b3603e42d07bd7c52768905125
vitant-lang/CBAM-ASPP,CBAM-ASPP,ff6380d658fb7b171becaafecafc6708f4694acb
goldoak/DMSR,DMSR,45353a80611e4b7d97208c381f59929791036213
acolas1/KGSimple,KGSimple,2595b346b277339018f9b9edc76c00c4b46b894c
rlawjdghek/StableVITON,StableVITON,50a741c8d58bcd79bd0382348a3ce0626b543dad
iwatake2222/rotop,rotop,54454c70cf01f5965f81675dd6d48dc654e96e70
chinhsuanwu/ifusion,ifusion,7920da82dfd1f3c39c8461d9faa71b937e3654e0
DavidBellamy/labrador,labrador,b5bd5267b63fcbabc754f08dfda46ace20fe6218
liuqidong07/MOELoRA-peft,MOELoRA-peft,2d9efa4eec0644b8a111fb5e5abce03edba3c813
RAIVNLab/MatFormer-OLMo,MatFormer-OLMo,4b96067185557a0e35ee8f10b2866cd2600ad685
mytk2012/YOLOV8_INT8_TRT,YOLOV8_INT8_TRT,1936a71338c71ebf2e2d221d8607d2bc0b9e88d5
PixArt-alpha/PixArt-alpha,PixArt-alpha,cac2fd3b4544cf7620d8fbbf8b19d97ffcb85892
jidiai/Competition_OvercookedAI-2,Competition_OvercookedAI-2,2f44354e9517489e8b32862108fc874b437f5127
AI-Application-and-Integration-Lab/DGUA_FAS,DGUA_FAS,4a33c6f85c9fe40e647754768474281e6684bebc
ptrumpis/snap-lens-tool,snap-lens-tool,61f74675f38942c13ac518fc77d25b17b70d7e8b
Redrrx/ProxyNest,ProxyNest,a49d261e7662c000ae476404bcc0c8212b4d172b
liebrandapps/FindMyGUI,FindMyGUI,30b9bbf746ec31d35fe4d52856c468c6aa66bf10
BSoD123456/ffta_us_cn,ffta_us_cn,cd32ebce88bb26cae030115d5538c1d01a0772f3
DongqiShen/qwen-fast,qwen-fast,50eae1509851e188c2222525b526beb1e39ad346
asprenger/ray_vllm_inference,ray_vllm_inference,bb0a0e7e7aeef247f3c94c262bcdce79677ab0fa
xyongLu/SBCFormer,SBCFormer,a2ed517068c1e0e591547a0f0b56e25ac6e66296
aliyun/pai-python-sdk,pai-python-sdk,3608d2c363b460670b1bffca12fc97a9ebf1253c
bolna-ai/bolna,bolna,7195952fba5cc665e9e85e431fb86f72a84f7b2a
flbraun/poe-palette,poe-palette,4b3d3a69da3578b9085005159a1e5eb58ab866ef
akashgreninja/GreSec,GreSec,660b9e4844d355f13d79d99387fa37ef922faeab
tamnva/hydroecolstm,hydroecolstm,153b392098296c69d6a0a58bbde25d8e1d8ed318
yamy-cheng/DMAOT-VOTS2023,DMAOT-VOTS2023,94f53d57942fdd8ba507bec59c73d9436efe7c6e
sehyun03/MulActSeg,MulActSeg,38ff11631cabbbbb62f04d2279676ab2cc6dfc43
noco-ai/elemental-golem,elemental-golem,c00945b89474c4ee679ea68152b9349c4c59db36
samholt/ActiveObservingInContinuous-timeControl,ActiveObservingInContinuous-timeControl,35a00157c12538b41b8d9d7d9cdf88bbbadf4997
khabbazan/Mattermost-Subscriptions,Mattermost-Subscriptions,3afb335c45de6fed80b4c4556c505755db4e5dff
jasursadikov/mud,mud,bcc3be1f61771cf2e01afeb5487a3d8a6318e37d
e-p-armstrong/augmentoolkit,augmentoolkit,6ceb869471cd7c5a27bf24a6a7c3e3e39ccef299
yk/llmvm,llmvm,c7e57311359373b5277ffbc87eb84a6e3cf84a13
bitstuffing/pychat,pychat,ac760cab0964b1415661d47afe27f9df27e61a34
Tlntin/booking_simulator,booking_simulator,3f33893e69c6ea6f0f802828a347ed2a454cb20f
omkarcloud/google-scraper,google-scraper,f0063eba18fa976eb3970f157a59cb0d9f04aedc
LinShan-Bin/OccNeRF,OccNeRF,dd67c728aa19b50a936b2f8ec9c9e56dc9404fc7
sakemin/cog-musicgen-remixer,cog-musicgen-remixer,1b01a1b9cc194f56211839741e1eed8dbdfaec53
JarodMica/ai-voice-cloning,ai-voice-cloning,61e46bcbc2676e21623724e66269f48d015b2ccb
Kokonico/ObjLog,ObjLog,c2b23091889b95e65cda4c381a07458e807eaece
YYJeffrey/july_server,july_server,d84ab943edf0443a6d9f238f45a6c31255ea21b6
sailfishos-chum/sailfishos-chum.github.io,sailfishos-chum.github.io,15f7165adb03ca578fd220eeea36a3269d7dac4c
thooton/muse,muse,7a600d855ff51651f6b1e440701f5cb649fd0249
THtianhao/ComfyUI-Portrait-Maker,ComfyUI-Portrait-Maker,fde067c9f56e565229da523bd87e987b7c45500e
amrahhh/sqla_async_orm_queries,sqla_async_orm_queries,cf0b8e7c47cdc40485553e4a66e1a8fbc96c2353
yiwenlu66/learning-qp,learning-qp,4e52b4d523936771592293b64e2d94c8159b3e01
Cymaphore/orfodon-service,orfodon-service,d3293e3cad500aff37c6939250000dedfd7423cb
zy7y/dfs-generate,dfs-generate,021e2eca1fcde3eb94dbe98d4b4a62e9f072420d
rationalspark/JTFT,JTFT,ead749184725744c7bd268babaaccbfee31788af
JeffJerseyCow/eviloauth,eviloauth,ffeb0d142d1e03773a68579801ce4d6eac3864df
RobertCsordas/moe,moe,6b175aa560d3ec63d3e5b48d869ea8d57d03b36f
Giftify-Bot/Giftify-Bot,Giftify-Bot,e530770ce0d05fb4d2b1b80ea0deede2b458ac0c
radekd91/inferno,inferno,6167d7fa7be98c1e8194b623ab310f910303351d
hugoycj/light-hloc,light-hloc,a0be9e117547b0f3333e45c81cdea28b439a58d1
nmathey/finasync,finasync,31d07a18b8481ed966dec04d5c21673d684a0422
yongzhuo/ChatGLM3-SFT,ChatGLM3-SFT,c94ae71622b8ef4f991502bb8ea597cde65cfc4e
invictus717/UniDG,UniDG,1fbc33400e3b2d36f51868cb0f01ecf61d46b676
Almas-Ali/SpyIP,SpyIP,2f0c352710f064a4191f567e4bc9771bed8a3e2b
lvyufeng/uie_mindspore,uie_mindspore,4f5d55b03d054ee40685d68f96f68a1f2cc8c060
vLAR-group/RayDF,RayDF,ca6c663523b777732788a5d8100d36251a482b31
BraveGroup/Drive-WM,Drive-WM,eabe3c63bf362a2edf0fb6cbcb908424d2e18980
stevej2608/reactpy-apexcharts,reactpy-apexcharts,66dd144826d637d03c47218c24e23fec37e885d7
MMC-K/multimodal_generation_downstream_tasks,multimodal_generation_downstream_tasks,d7d8bc3d84935dd57cf14b4269ef0806920c23a8
giulio98/functional-diffusion-processes,functional-diffusion-processes,c1aa1f6caf659981334ec0f2f7615092b0a0b02b
hhd-dev/hhd,hhd,f6469a79ea9d96687320e8c145898380bd69a8b6
cypypccpy/dynamic_handover,dynamic_handover,5a71ba0168da5ac6d5f437c555d7a216c9332277
basf/ARCANA,ARCANA,9600180bc55597a2fd9c64ba3360c7e9322113a4
logchange/valhalla,valhalla,b61c1ac754b918ea27d531fa7c2f18c1d90c13b3
sbharadwajj/flare,flare,d0e13194772f30961abcd1bbe1e42b4caf0d12bb
mMrBun/Chat2BI,Chat2BI,bff3c277190edbdea48a6a71c30e9eb9dea337f6
JeffersonQin/DungeonAssistant,DungeonAssistant,6e844cef86ae66dee3dc67ffc579c43d62d5c577
DTennant/GPC,GPC,e9716f42ea73c09aca2bd14d779cf6643d3e5997
wuhy68/Parameter-Efficient-MoE,Parameter-Efficient-MoE,5e9b10be7fb55eb9a5e2c4df18e8bbaa09465a21
joenghl/HYPO,HYPO,5147535c73232e7331db2b5ab03350574b65d88f
faanskit/ha-checkwatt,ha-checkwatt,9215a7da5f7ed853cb98846a9de8dd6cce907358
chinhsuanwu/ifusion-threestudio,ifusion-threestudio,633dc2c72077c1f69abb8715843b40dc7618163b
skyoux/SemAIM,SemAIM,ade770f6bf225e62103a5f095046337e37517342
qitan/devops-backend-lite,devops-backend-lite,231458a6009f3743b746ef45fba7310d91a9ea56
CodeWithEmad/num2fa,num2fa,97e42f0bcbde0fe3f0c0dd4c6b5dda29a869aff6
VikParuchuri/classified,classified,78080c631236e23749bb97609edb11d5be3f5e2a
yongzhuo/MacroGPT-Pretrain,MacroGPT-Pretrain,b354e7c69a16d4170e4d39ac175a0d5b4d78f83e
alibaba-damo-academy/FunCodec,FunCodec,3435d870126a48fe61a87fac1af3b6530be388ea
ArnaudParant/sel,sel,445ab15cc2a21918b09f14a23923e301bee2e7fc
buptlihang/CVLM,CVLM,a94864250216263a5087d39be300be6054449f95
Iniquitatis/sd-webui-temporal,sd-webui-temporal,2d35347b1576b442d6c0ac9dafa0c7e406c1a11c
ambient-innovation/django-migration-zero,django-migration-zero,ff71dfd86e06f5773e817e9d3d742cbd506bc581
rhasspy/wyoming-satellite,wyoming-satellite,ac0b4c7d14aa5471c1706c02361b49214272fe0f
krutt/aesir,aesir,8d10f9589e236c542282718033aff133532643e1
ApolloAuto/apollo-model-centerpoint,apollo-model-centerpoint,e151bf57591451cd905f75e3bb99c964f006e862
yeyt97/AirDropPlus,AirDropPlus,b5e621bb06eb52cec0063b90c7bb26c0905736a7
NVlabs/M2T2,M2T2,be2e5f6feae2f961615ab0f7b643f0f98b0c3a50
tyang816/ProtSSN,ProtSSN,61e5aa932fed18fb2759ffcf1a6c5ce2d420bce1
Dao-AILab/fast-hadamard-transform,fast-hadamard-transform,d1a56eee9d502e67faacf61b7b947180d66b32a0
chenaoxuan/UsfUtils,UsfUtils,bc32bcd93fa6ff6f5448d7398636c2a187849f8d
zju3dv/nr_in_a_room,nr_in_a_room,f8c5881b6609367946e9eca3c26fe22d1eb78346
senran101604/sagemode,sagemode,c4330585eefb42b2c8c09cdee07caf8efdb65860
OmicsML/scDiff,scDiff,7b86e2b6d6fc59e16273d68fb8d5f39be8029e6d
RenShuhuai-Andy/TimeChat,TimeChat,b9dd64133410882236c415754040f0de551ab13e
YashsviG/rootkit,rootkit,7f759ecec5711c7883af28b5293e7f9923128bd1
YoungJooHan/NM-FlowGAN,NM-FlowGAN,63983e2c2c5e3280fadda58fe55893f3a6cce3b6
myshell-ai/AIlice,AIlice,21f92ef8d66e2c5819b334cc38c89c111680025e
VikParuchuri/libgen_to_txt,libgen_to_txt,065f7252ae56b1c16f48fef6566a66bbf2ed1ced
Vali-98/XTTS-RVC-UI,XTTS-RVC-UI,ae879be112d2d688aaabe2c96fa24209c9d29298
SnailForce/SIM-Net,SIM-Net,47fc6c87444da54fbad8879e4e58250413acbe5f
touero/easier-docker,easier-docker,b03d37bbafd4ec73cb768f69c1e9025f41650324
MMC-K/multimodal_understanding,multimodal_understanding,d79b480c55190369ae5783c7a44b1d4e0a91f6da
TheCompAce/ShellSpeak,ShellSpeak,1111948a01e5f8d642ca9be9102500ea83e0b07c
ml-stat-Sustech/TorchCP,TorchCP,20c1d5f5c5f2eff5ca181a1da136599bc010bf58
cnmoro/MiniVectorDB,MiniVectorDB,9820cdb3f5bbd783b3c291f97bbf9c08fcfc1a08
SqueezeBits/owlite,owlite,a765faa9ac94c97ef94988abf10b8bc846a4f05c
Yuri-YuzuChaN/nonebot-plugin-maimaidx,nonebot-plugin-maimaidx,dadecb7e72403995b76e3ba5a06fbdd5e85d2b17
chameleon-lizard/PartyMusicBot,PartyMusicBot,465e4a066939bcf2933e45756b8983956205b2d7
RomySaputraSihananda/craw-kompas,craw-kompas,4dcb1cc1d793494a525453b6473bc49854f4e3dd
TianxingWu/FreeInit,FreeInit,410286de018fef339c324e49e894a9cf82824f90
azuline/rose,rose,24b276b600b4c71952744d7954e24e4c8c189caa
srlabs/black-basta-buster,black-basta-buster,621c86242cf6d975707763709dfe64035172bd8a
tungeverest/python-k8s-base,python-k8s-base,35ff09af278efcf2dfc907f6727cd75b3041dc39
DAMO-NLP-SG/VCD,VCD,d6568ff81b8fd306a49e630df44f2db5c2300191
abdellatif-laghjaj/stock-market-prediction,stock-market-prediction,68c31fbe86f195b344ad0e412b39c8063d0a9362
neobundy/MLX-Stable-Diffusion-WebUI,MLX-Stable-Diffusion-WebUI,17cc4c398b138bc7dba5da2131bc4ca908714b5e
exislow/tidal-dl-ng,tidal-dl-ng,34b9ffc57af3dd00f1aeab45024c78c91b48621d
baidubce/app-builder,app-builder,7f790322792e1ed7ad2e76bf91750b2917e60979
skingorz/FD-Align,FD-Align,b1bd4dd68d1f62796a4ad1b514d32467f0cb010c
xIMRANx/secret_postcard,secret_postcard,8e5f1df1d4719750c974c56e8957d428c3931b51
pytabular-ai/auto-scikit-dl,auto-scikit-dl,39477cd89832b9da99b9eaa898274439a08b13fb
sergerdn/py-bas-automation,py-bas-automation,de2afa685c4578383b600f6748448c26dd67c8cc
Salz0/telegram_flea,telegram_flea,35ed45ea3686b592a3c95b08d731c1a63b3beaa6
lz1oceani/LLM-As-Hierarchical-Policy,LLM-As-Hierarchical-Policy,abc9f03e74488eec2cc6e0b554fd400ecea534cc
baaivision/GeoDream,GeoDream,c78d1a92052256abf8e231b1d662b282b65193f9
chebupelka8/Engine,Engine,e56e858bfc9a8bf861974eae5319b4cd1e5ca2f6
innovatorved/subtitle,subtitle,6f06800135b5c2c549a9482eff3fadcd4c153d85
Enthusiasm23/primkit,primkit,610648a0b1e24e90e6027bacbe806bb6b4508d80
allenai/marg-reviewer,marg-reviewer,745a79545b4282c4e5be4747029a6339f07cb150
SAITPublic/BiRF,BiRF,223706c24d00f35fa0371d3679e0a90e29958ce9
RobertCsordas/moe_layer,moe_layer,c9b9c01c7071fe5c39d1f91ae6f24911fb75adb0
SooLab/DDCOT,DDCOT,a05e6f2a541e4d938591631d80b7bf623f1930e6
adymaharana/d2pruning,d2pruning,bf1ea46b22cc79549df421fcd92c9cd2d3408008
TISUnion/PrimeBackup,PrimeBackup,ae5b00aa71ebe96ed8f5bc7833d0f4406c229479
CorentinJ/transcription-diff,transcription-diff,868f3c12f38b9446474ba79f570eb267ac48213f
OATML-Markslab/ProteinNPT,ProteinNPT,abe963b6afa15e76e8e6b37f01049047a27447c7
pengsongyou/lseg_feature_extraction,lseg_feature_extraction,60afac405fe146c1c9df01ec3ea1baee39d5ee3b
SJTU-Quant/SUNNY-GNN,SUNNY-GNN,58f04c624971d7455a17ff652b330e3dd1883514
N0rz3/Phunter,Phunter,bedff7bfbaecc7d790d6a30f9823d5eae6e3d547
davidsvy/fractal_video,fractal_video,7dd100f18bdce772444bd365ea32eb467844e77e
Retsediv/hydra-lsp,hydra-lsp,d9009305a211e2c9932be6c097878252823cdc91
Shritesh99/strawberry-django-social-auth,strawberry-django-social-auth,4396cece80ee638a96c51f02d321c4dccaedf92e
iann838/pulsefire,pulsefire,d6ed691351e174a22a825c39a0e0f4140064e009
ZiaWang/jqtrade,jqtrade,660f5183bc1406f15faa3197c9268e580fff9730
dyhBUPT/iKUN,iKUN,4db56bfaec703590e0fdfd1684d9769467a67e05
dvlab-research/LLMGA,LLMGA,5e7bfd9d0fe79e369b6539a191a2395e963c19a9
globality-corp/deboiler,deboiler,20c55ac15de77fdbc2b6de27afcef26182089eb9
decisionfacts/semantic-ai,semantic-ai,3531dfa83f032e16b84c0e088eae309def066733
sb-ai-lab/HypEx,HypEx,ad46a0c1e0c48166a2ad11c1c355669e3853c4b9
statusfailed/catgrad,catgrad,5de94748fde8714cad1eb237f886e794b8847e0d
p0p4k/pflowtts_pytorch,pflowtts_pytorch,629b10bb525f0681327e36cfc91c176a5e5af17d
Scholar01/ComfyUI-Keyframe,ComfyUI-Keyframe,38180072c4002297c2ad32785dff2f254071d84f
ColdWindScholar/Magisk_Patch_Python,Magisk_Patch_Python,aaf33c27296f4f9e805a7f9bdf40320f70a6b80f
ZhengyiLuo/PerpetualHumanoidControl,PerpetualHumanoidControl,50db56aa95c08b8d122f664b62aa5188700a18bf
KR1470R/plagiator-py,plagiator-py,84e4478b9e5687361459d2769a9a629ab60cd510
ddjerqq/beam,beam,b1ee9d90c60c9bbca3022230ec308f2f11965c01
CosmicLaca/ComfyUI_Primere_Nodes,ComfyUI_Primere_Nodes,884f957c325e7d9659f801500608a66d932fe4e2
girgle/DouZero_For_New_HLDDZ,DouZero_For_New_HLDDZ,b0a642f9afec6063f368343a41773aa484d7abdb
LQH-is-newbe/gaussian-splatting-regularization,gaussian-splatting-regularization,160a4a12637b9ab3ed902d5fbe2c7009ebfebf32
Deltares/imod-python,imod-python,2709621618def5536fd5f4d769ae909dc1897383
arifogluisa/django-dockerizer,django-dockerizer,c3e3ed0e3155686a00b7c17f2a175f418d49f8bf
ShramanPramanick/VoLTA,VoLTA,13536a71a6e44638e603cabb34e9193e05c0c908
dsabarinathan/attribute-recognition,attribute-recognition,f30ac1881e29306fc95838fe6177e4a5dea9c273
worm128/AI-YinMei,AI-YinMei,d8bbf875c716d591ce431daad4ef085ab0de55d6
tiejundong/FlexPose,FlexPose,fce619ab92144e4d1c1efe116733af66140963f3
innnky/ar-vits,ar-vits,aeca3848c6d34946b71348c9f59e7e008cd838ce
sxwyh/pytradecn,pytradecn,c00a081222f013089891ccb5c5f637ac384113e8
mobiusml/hqq,hqq,b18f54fe9e39c81a5417b8a43cb3112f854442ba
I-am-PUID-0/pd_zurg,pd_zurg,ff7e1ba4b40805fecb5beb9468f9c9b2c2391ec8
sakemin/cog-musicgen-chord,cog-musicgen-chord,b78b81dca3076e284ac311bb1801ed6bd5934282
Ljzd-PRO/KToolBox,KToolBox,7a9512b15f85365488a46f9685b1d86fe5f4393d
pjaos/ct6_meter_os,ct6_meter_os,a263457f400600dfd32611d951e98b83c7463b95
joyn-gg/discord.http,discord.http,e9f6c1455a05c95c8ec4b52f2bb0a34fc1c43975
YingqingHe/ScaleCrafter-ptl,ScaleCrafter-ptl,fe29132cbbd8bb86f5a0c5d68ee48e744c8225ce
codefuse-ai/Collinear-Constrained-Attention,Collinear-Constrained-Attention,aae1cfdd3ea8ce04d86db88e62fb3a5b7c22aa34
haseeb-heaven/Gemini-Vision-Pro,Gemini-Vision-Pro,c2b9159097e129c0d94f70476c19c0202be969f7
Shayan-Ghani/Container-Exporter,Container-Exporter,72057395095497624ac19800f6f8b5813c67e22e
allmonday/pydantic2-resolve,pydantic2-resolve,2933bbae96e87172d7e669d8170bb79e202b32ee
seohongpark/METRA,METRA,e08e76290ca7db7ecd0b4a0752383a17a7a536e4
orsinium-labs/jockey,jockey,c01d14d93aea1e8b06365d804cf4ae8bf2214a59
Vchitect/VBench,VBench,2a659503a2ffae7b20427f26895dc14894b45a64
ZhenboSong/RobustSIRR,RobustSIRR,f17ecd2e8e8e4d636e140ba605473830e6a841ac
ilyamiro/Stewart,Stewart,20432c8698e007ec779a1ce58369f52aebdba713
dvmazur/mixtral-offloading,mixtral-offloading,ce545188b804238f0b23a59fc45e6a8f8b390c40
Its-Haze/league-rpc-linux,league-rpc-linux,23e2e18c4c849acd8f9cc0c7ed56622a8b42f04d
aatmunbaxi/orgroamtools,orgroamtools,a4700ae1ac2f2325fea49c1f6637aa9f02d1506f
shadowpa0327/FLORA,FLORA,d86d78d62d8a0b6cb691d68359634e57b42e1aab
corfyi/UCMCTrack,UCMCTrack,7851a49078a6666725d1bda670f0046fcc0d715f
TheFunny/ArisuAutoSweeper,ArisuAutoSweeper,62c147fdab131583c259a5dcdec0b80e27aff299
VikParuchuri/texify,texify,53e052eda4e09f16fa3b4898b81a54491fe1ca0c
m1stadev/apple-compress,apple-compress,33d610c0740b3f04d714153d134aea8f82820eb2
itzshukla/STRANGER-USERBOT2.0,STRANGER-USERBOT2.0,f45b7cda7276a040d304b2c9839d4bf771d8a054
Asa-Nisi-Masa/christmas-tree,christmas-tree,747b69c07337bb60c36a26d83c50d7ab720dc039
drakoRRR/chatSynthia,chatSynthia,8d7c0e779815444d82ccf0bd12310323589de632
RobertCsordas/moe_attention,moe_attention,7169ad370e68185ecddb592c623b8d550de725df
openvinotoolkit/openvino.genai,openvino.genai,088f3d03dd00d1d51bea4a494a67d0de660c6178
Maximilian-Winter/llama-cpp-agent,llama-cpp-agent,226e194b37852bdee31c12603ba4070e39961e29
serengil/LightPHE,LightPHE,90841a7277a089627b8e5a842f467357f8043dd4
endo-yuki-t/MAG,MAG,076a9cf9c3b0be35c839ca0f07782fba6e90c00b
yasserben/CLOUDS,CLOUDS,c0d9da2b6acb9ae3a727530696a93ff7284ab7ee
generative-skill-chaining/gsc-code,gsc-code,b8f5bc0d44bd453827f3f254ca1b03ec049849c5
abing7k/redroid-script,redroid-script,575081b535880cc92ca47dfba7627ef3667bcb36
jefferyZhan/Griffon,Griffon,712796c16d078e509a8cd86bb43a336c73233f1c
FrozenBurning/PrimDiffusion,PrimDiffusion,76d82f7b89a268e5871cbbb0561d81194b47160f
lldacing/comfyui-easyapi-nodes,comfyui-easyapi-nodes,8c92f307670532c4a52767d34d27b475f3b944d0
